dms,epoch,avg_zero_shot_fitness_spearman
GRB2_HUMAN_Faure_2021,3,0.5252218127846587
GRB2_HUMAN_Faure_2021,4,0.5089880853528045
HCP_LAMBD_Tsuboyama_2023_2L6Q,-1,0.685992853742824
HCP_LAMBD_Tsuboyama_2023_2L6Q,0,0.6584292827990355
HCP_LAMBD_Tsuboyama_2023_2L6Q,1,0.594075630332783
HCP_LAMBD_Tsuboyama_2023_2L6Q,2,0.5490180030463445
HCP_LAMBD_Tsuboyama_2023_2L6Q,3,0.5422190095049445
HCP_LAMBD_Tsuboyama_2023_2L6Q,4,0.5290274786780094
HECD1_HUMAN_Tsuboyama_2023_3DKM,-1,0.38669571154752275
HECD1_HUMAN_Tsuboyama_2023_3DKM,0,0.3778926269987338
HECD1_HUMAN_Tsuboyama_2023_3DKM,1,0.3671255790866277
HECD1_HUMAN_Tsuboyama_2023_3DKM,2,0.3631897280310897
HECD1_HUMAN_Tsuboyama_2023_3DKM,3,0.36381011309819805
HECD1_HUMAN_Tsuboyama_2023_3DKM,4,0.36303707301862626
HEM3_HUMAN_Loggerenberg_2023,-1,0.3932533146433619
HEM3_HUMAN_Loggerenberg_2023,0,0.3818112908564674
HEM3_HUMAN_Loggerenberg_2023,1,0.37628147108645355
HEM3_HUMAN_Loggerenberg_2023,2,0.37792690798545275
HEM3_HUMAN_Loggerenberg_2023,3,0.3696889945795453
HEM3_HUMAN_Loggerenberg_2023,4,0.37198274839362283
HIS7_YEAST_Pokusaeva_2019,-1,0.41158817298406813
HIS7_YEAST_Pokusaeva_2019,0,0.4020177688843854
HIS7_YEAST_Pokusaeva_2019,1,0.4391204570452836
HIS7_YEAST_Pokusaeva_2019,2,0.4331754569003611
HIS7_YEAST_Pokusaeva_2019,3,0.4412645338684369
HIS7_YEAST_Pokusaeva_2019,4,0.4529958029892762
HMDH_HUMAN_Jiang_2019,-1,0.5089578627019199
HMDH_HUMAN_Jiang_2019,0,0.4677073363174502
HMDH_HUMAN_Jiang_2019,1,0.391543277220842
HMDH_HUMAN_Jiang_2019,2,0.3370358356905073
HMDH_HUMAN_Jiang_2019,3,0.3040113820895508
HMDH_HUMAN_Jiang_2019,4,0.28071919240326265
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,-1,0.25653890499014836
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,0,0.29514031534071916
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,1,0.3104768925517948
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,2,0.3256447727229498
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,3,0.3266771299957208
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,4,0.33119652735189115
HSP82_YEAST_Flynn_2019,-1,0.28323254092304334
HSP82_YEAST_Flynn_2019,0,0.33254889417275646
HSP82_YEAST_Flynn_2019,1,0.36071666699646865
HSP82_YEAST_Flynn_2019,2,0.35641759447086846
HSP82_YEAST_Flynn_2019,3,0.35909165632950135
HSP82_YEAST_Flynn_2019,4,0.35750342636029797
HSP82_YEAST_Mishra_2016,-1,0.46117218291190537
HSP82_YEAST_Mishra_2016,0,0.5172005676808675
HSP82_YEAST_Mishra_2016,1,0.5275594803811711
HSP82_YEAST_Mishra_2016,2,0.5158128941511436
HSP82_YEAST_Mishra_2016,3,0.5128658291591321
HSP82_YEAST_Mishra_2016,4,0.5112964797604713
HXK4_HUMAN_Gersing_2022_activity,-1,0.5166139925870596
HXK4_HUMAN_Gersing_2022_activity,0,0.5266453358632497
HXK4_HUMAN_Gersing_2022_activity,1,0.4489897557673535
HXK4_HUMAN_Gersing_2022_activity,2,0.41695479785488837
HXK4_HUMAN_Gersing_2022_activity,3,0.3959676515785269
HXK4_HUMAN_Gersing_2022_activity,4,0.3911766586815076
HXK4_HUMAN_Gersing_2023_abundance,-1,0.36740612710610604
HXK4_HUMAN_Gersing_2023_abundance,0,0.34583261274677046
HXK4_HUMAN_Gersing_2023_abundance,1,0.3325729843402319
HXK4_HUMAN_Gersing_2023_abundance,2,0.3216311657436408
HXK4_HUMAN_Gersing_2023_abundance,3,0.3153649362323883
HXK4_HUMAN_Gersing_2023_abundance,4,0.31203893641940317
I6TAH8_I68A0_Doud_2015,-1,0.020444889005733706
I6TAH8_I68A0_Doud_2015,0,0.02764770191473018
I6TAH8_I68A0_Doud_2015,1,0.0399499314483923
I6TAH8_I68A0_Doud_2015,2,0.08763680356630295
I6TAH8_I68A0_Doud_2015,3,0.16929814774370996
I6TAH8_I68A0_Doud_2015,4,0.22691445997644885
IF1_ECOLI_Kelsic_2016,-1,0.5984980819831852
IF1_ECOLI_Kelsic_2016,0,0.5543562248732453
IF1_ECOLI_Kelsic_2016,1,0.48853420848451334
IF1_ECOLI_Kelsic_2016,2,0.5039366358945804
IF1_ECOLI_Kelsic_2016,3,0.4869469193100322
IF1_ECOLI_Kelsic_2016,4,0.4936930783756265
ILF3_HUMAN_Tsuboyama_2023_2L33,-1,0.3182442886159618
ILF3_HUMAN_Tsuboyama_2023_2L33,0,0.21899550373117924
ILF3_HUMAN_Tsuboyama_2023_2L33,1,0.19837171876347082
ILF3_HUMAN_Tsuboyama_2023_2L33,2,0.18168888536807037
ILF3_HUMAN_Tsuboyama_2023_2L33,3,0.1740536476768085
ILF3_HUMAN_Tsuboyama_2023_2L33,4,0.1720099369780203
ISDH_STAAW_Tsuboyama_2023_2LHR,-1,0.4293011285427983
ISDH_STAAW_Tsuboyama_2023_2LHR,0,0.43657132363247214
ISDH_STAAW_Tsuboyama_2023_2LHR,1,0.3951761039706209
ISDH_STAAW_Tsuboyama_2023_2LHR,2,0.33730149690229
ISDH_STAAW_Tsuboyama_2023_2LHR,3,0.2919958504009335
ISDH_STAAW_Tsuboyama_2023_2LHR,4,0.28300255266135027
KCNE1_HUMAN_Muhammad_2023_expression,-1,0.10599875054376996
KCNE1_HUMAN_Muhammad_2023_expression,0,0.10755315853443458
KCNE1_HUMAN_Muhammad_2023_expression,1,0.09941327219682977
KCNE1_HUMAN_Muhammad_2023_expression,2,0.09471550023937461
KCNE1_HUMAN_Muhammad_2023_expression,3,0.09497491404019005
KCNE1_HUMAN_Muhammad_2023_expression,4,0.0870030855903505
KCNE1_HUMAN_Muhammad_2023_function,-1,0.5246964203914788
KCNE1_HUMAN_Muhammad_2023_function,0,0.5255728016508009
KCNE1_HUMAN_Muhammad_2023_function,1,0.5201755841032554
KCNE1_HUMAN_Muhammad_2023_function,2,0.5191652362268276
KCNE1_HUMAN_Muhammad_2023_function,3,0.522277821306774
KCNE1_HUMAN_Muhammad_2023_function,4,0.5215472840601738
KCNH2_HUMAN_Kozek_2020,-1,0.5116897922448062
KCNH2_HUMAN_Kozek_2020,0,0.3758150363065727
KCNH2_HUMAN_Kozek_2020,1,0.2652546313657842
KCNH2_HUMAN_Kozek_2020,2,0.20747018675466888
KCNH2_HUMAN_Kozek_2020,3,0.17941648541213534
KCNH2_HUMAN_Kozek_2020,4,0.1469841746043651
KCNJ2_MOUSE_Coyote-Maestas_2022_function,-1,0.3819754868156733
KCNJ2_MOUSE_Coyote-Maestas_2022_function,0,0.38569810892085776
KCNJ2_MOUSE_Coyote-Maestas_2022_function,1,0.3652987662340767
KCNJ2_MOUSE_Coyote-Maestas_2022_function,2,0.32484402695992787
KCNJ2_MOUSE_Coyote-Maestas_2022_function,3,0.28474287924782304
KCNJ2_MOUSE_Coyote-Maestas_2022_function,4,0.25569559108749956
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,-1,0.35155329665822643
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,0,0.3341110782918189
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,1,0.3011775253718548
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,2,0.29178068914624067
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,3,0.2785301182672565
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,4,0.2697082530822436
KKA2_KLEPN_Melnikov_2014,-1,0.6013987739469556
KKA2_KLEPN_Melnikov_2014,0,0.6270027446881498
KKA2_KLEPN_Melnikov_2014,1,0.6615534198823073
KKA2_KLEPN_Melnikov_2014,2,0.6759945873687141
KKA2_KLEPN_Melnikov_2014,3,0.686035745936809
KKA2_KLEPN_Melnikov_2014,4,0.6872497532770035
LGK_LIPST_Klesmith_2015,-1,0.5151076761700462
LGK_LIPST_Klesmith_2015,0,0.5459780375491889
LGK_LIPST_Klesmith_2015,1,0.5660901579576396
LGK_LIPST_Klesmith_2015,2,0.5751235439266581
LGK_LIPST_Klesmith_2015,3,0.582126750084961
LGK_LIPST_Klesmith_2015,4,0.5864030201172612
LYAM1_HUMAN_Elazar_2016,-1,0.30984736140163877
LYAM1_HUMAN_Elazar_2016,0,0.32485166773338925
LYAM1_HUMAN_Elazar_2016,1,0.3827140089319352
LYAM1_HUMAN_Elazar_2016,2,0.39897400179048553
LYAM1_HUMAN_Elazar_2016,3,0.4152071509940687
LYAM1_HUMAN_Elazar_2016,4,0.40126064028341796
MAFG_MOUSE_Tsuboyama_2023_1K1V,-1,0.48008780829346426
MAFG_MOUSE_Tsuboyama_2023_1K1V,0,0.5156622079604009
MAFG_MOUSE_Tsuboyama_2023_1K1V,1,0.6243981803402212
MAFG_MOUSE_Tsuboyama_2023_1K1V,2,0.5740418974410946
MAFG_MOUSE_Tsuboyama_2023_1K1V,3,0.5800598966546769
MAFG_MOUSE_Tsuboyama_2023_1K1V,4,0.5844832261803187
MBD11_ARATH_Tsuboyama_2023_6ACV,-1,0.6981468995515505
MBD11_ARATH_Tsuboyama_2023_6ACV,0,0.7414310993418649
MBD11_ARATH_Tsuboyama_2023_6ACV,1,0.7628885821937662
MBD11_ARATH_Tsuboyama_2023_6ACV,2,0.7368648510638804
MBD11_ARATH_Tsuboyama_2023_6ACV,3,0.7369166934894019
MBD11_ARATH_Tsuboyama_2023_6ACV,4,0.7377761972288273
MET_HUMAN_Estevam_2023,-1,0.589924904041863
MET_HUMAN_Estevam_2023,0,0.6103266604992053
MET_HUMAN_Estevam_2023,1,0.5973407146244901
MET_HUMAN_Estevam_2023,2,0.4969522701945163
MET_HUMAN_Estevam_2023,3,0.4431474349693925
MET_HUMAN_Estevam_2023,4,0.3999596909140635
MK01_HUMAN_Brenan_2016,-1,0.17820076613668137
MK01_HUMAN_Brenan_2016,0,0.16108235567573082
MK01_HUMAN_Brenan_2016,1,0.09097550596047235
MK01_HUMAN_Brenan_2016,2,0.03924004613473349
MK01_HUMAN_Brenan_2016,3,0.021743771284493372
MK01_HUMAN_Brenan_2016,4,0.011222805484020533
MLAC_ECOLI_MacRae_2023,-1,0.3819280883882002
MLAC_ECOLI_MacRae_2023,0,0.402298037229357
MLAC_ECOLI_MacRae_2023,1,0.3915805569577238
MLAC_ECOLI_MacRae_2023,2,0.3657296915639906
MLAC_ECOLI_MacRae_2023,3,0.32556532566805857
MLAC_ECOLI_MacRae_2023,4,0.31060620134918393
MSH2_HUMAN_Jia_2020,-1,0.33947583954552146
MSH2_HUMAN_Jia_2020,0,0.30847185009003575
MSH2_HUMAN_Jia_2020,1,0.2929466453984168
MSH2_HUMAN_Jia_2020,2,0.2871817082520669
MSH2_HUMAN_Jia_2020,3,0.27944238610386457
MSH2_HUMAN_Jia_2020,4,0.2716320018930299
MTH3_HAEAE_RockahShmuel_2015,-1,0.5270885637543956
MTH3_HAEAE_RockahShmuel_2015,0,0.593854380042029
MTH3_HAEAE_RockahShmuel_2015,1,0.6483230285270295
MTH3_HAEAE_RockahShmuel_2015,2,0.6760701581530364
MTH3_HAEAE_RockahShmuel_2015,3,0.6908064318650812
MTH3_HAEAE_RockahShmuel_2015,4,0.6968632563135345
MTHR_HUMAN_Weile_2021,-1,0.34746676374513824
MTHR_HUMAN_Weile_2021,0,0.3037608714122876
MTHR_HUMAN_Weile_2021,1,0.29361209863694115
MTHR_HUMAN_Weile_2021,2,0.2954930387625484
MTHR_HUMAN_Weile_2021,3,0.29217073425205486
MTHR_HUMAN_Weile_2021,4,0.29035577810074287
MYO3_YEAST_Tsuboyama_2023_2BTT,-1,0.5884867739285755
MYO3_YEAST_Tsuboyama_2023_2BTT,0,0.5951426139812295
MYO3_YEAST_Tsuboyama_2023_2BTT,1,0.6013871113338656
MYO3_YEAST_Tsuboyama_2023_2BTT,2,0.5789173561750725
MYO3_YEAST_Tsuboyama_2023_2BTT,3,0.5315899956537986
MYO3_YEAST_Tsuboyama_2023_2BTT,4,0.5289190240975482
NCAP_I34A1_Doud_2015,-1,0.02777108180631248
NCAP_I34A1_Doud_2015,0,0.036442638712043895
NCAP_I34A1_Doud_2015,1,0.05318410819187268
NCAP_I34A1_Doud_2015,2,0.12232111246381336
NCAP_I34A1_Doud_2015,3,0.20174502029529096
NCAP_I34A1_Doud_2015,4,0.25771515033654624
NKX31_HUMAN_Tsuboyama_2023_2L9R,-1,0.6509845605727814
NKX31_HUMAN_Tsuboyama_2023_2L9R,0,0.6101588848909686
NKX31_HUMAN_Tsuboyama_2023_2L9R,1,0.55768030018627
NKX31_HUMAN_Tsuboyama_2023_2L9R,2,0.5504395532454658
NKX31_HUMAN_Tsuboyama_2023_2L9R,3,0.5572320927891309
NKX31_HUMAN_Tsuboyama_2023_2L9R,4,0.558363108283091
NPC1_HUMAN_Erwood_2022_HEK293T,-1,0.6946678194006013
NPC1_HUMAN_Erwood_2022_HEK293T,0,0.6910454542204705
NPC1_HUMAN_Erwood_2022_HEK293T,1,0.7025218020198967
NPC1_HUMAN_Erwood_2022_HEK293T,2,0.6880685001416585
NPC1_HUMAN_Erwood_2022_HEK293T,3,0.6816197405348131
NPC1_HUMAN_Erwood_2022_HEK293T,4,0.6761345820273229
NPC1_HUMAN_Erwood_2022_RPE1,-1,0.6620103686635945
NPC1_HUMAN_Erwood_2022_RPE1,0,0.5623559907834101
NPC1_HUMAN_Erwood_2022_RPE1,1,0.5925019201228878
NPC1_HUMAN_Erwood_2022_RPE1,2,0.5745007680491552
NPC1_HUMAN_Erwood_2022_RPE1,3,0.5558755760368664
NPC1_HUMAN_Erwood_2022_RPE1,4,0.5494911674347158
NRAM_I33A0_Jiang_2016,-1,0.1611071546875457
NRAM_I33A0_Jiang_2016,0,0.16123820413286416
NRAM_I33A0_Jiang_2016,1,0.14854590664336795
NRAM_I33A0_Jiang_2016,2,0.169703816917123
NRAM_I33A0_Jiang_2016,3,0.24266661587933835
NRAM_I33A0_Jiang_2016,4,0.37280370312176553
NUD15_HUMAN_Suiter_2020,-1,0.5255170892316469
NUD15_HUMAN_Suiter_2020,0,0.5574558077373285
NUD15_HUMAN_Suiter_2020,1,0.5969756820096108
NUD15_HUMAN_Suiter_2020,2,0.6309192084170369
NUD15_HUMAN_Suiter_2020,3,0.6357358215293083
NUD15_HUMAN_Suiter_2020,4,0.6182548768777129
NUSA_ECOLI_Tsuboyama_2023_1WCL,-1,0.49453366225576545
NUSA_ECOLI_Tsuboyama_2023_1WCL,0,0.5682105873409353
NUSA_ECOLI_Tsuboyama_2023_1WCL,1,0.6834624140474067
NUSA_ECOLI_Tsuboyama_2023_1WCL,2,0.6523923685260199
NUSA_ECOLI_Tsuboyama_2023_1WCL,3,0.614437231431855
NUSA_ECOLI_Tsuboyama_2023_1WCL,4,0.6054678267536436
NUSG_MYCTU_Tsuboyama_2023_2MI6,-1,0.5185078747998028
NUSG_MYCTU_Tsuboyama_2023_2MI6,0,0.41837417291320744
NUSG_MYCTU_Tsuboyama_2023_2MI6,1,0.32709330619129257
NUSG_MYCTU_Tsuboyama_2023_2MI6,2,0.29700315587409903
NUSG_MYCTU_Tsuboyama_2023_2MI6,3,0.3009927975223132
NUSG_MYCTU_Tsuboyama_2023_2MI6,4,0.30280347032683624
OBSCN_HUMAN_Tsuboyama_2023_1V1C,-1,0.7970689835601056
OBSCN_HUMAN_Tsuboyama_2023_1V1C,0,0.7578485985810468
OBSCN_HUMAN_Tsuboyama_2023_1V1C,1,0.6973151837628114
OBSCN_HUMAN_Tsuboyama_2023_1V1C,2,0.6877022199197715
OBSCN_HUMAN_Tsuboyama_2023_1V1C,3,0.6823593907952293
OBSCN_HUMAN_Tsuboyama_2023_1V1C,4,0.678892851124304
ODP2_GEOSE_Tsuboyama_2023_1W4G,-1,0.2214220798455861
ODP2_GEOSE_Tsuboyama_2023_1W4G,0,0.21135429397693628
ODP2_GEOSE_Tsuboyama_2023_1W4G,1,0.10465217221985539
ODP2_GEOSE_Tsuboyama_2023_1W4G,2,0.05969235101436461
ODP2_GEOSE_Tsuboyama_2023_1W4G,3,0.01408289426241555
ODP2_GEOSE_Tsuboyama_2023_1W4G,4,-0.019664939685469177
OPSD_HUMAN_Wan_2019,-1,0.551235540832955
OPSD_HUMAN_Wan_2019,0,0.5558143883738949
OPSD_HUMAN_Wan_2019,1,0.5568268639970081
OPSD_HUMAN_Wan_2019,2,0.5497128202388267
OPSD_HUMAN_Wan_2019,3,0.5410894130847114
OPSD_HUMAN_Wan_2019,4,0.543816952955948
OTC_HUMAN_Lo_2023,-1,0.5309504415118208
OTC_HUMAN_Lo_2023,0,0.494732541109184
OTC_HUMAN_Lo_2023,1,0.4957563110851427
OTC_HUMAN_Lo_2023,2,0.5200999835972226
OTC_HUMAN_Lo_2023,3,0.5284740541418794
OTC_HUMAN_Lo_2023,4,0.5326646092876454
OTU7A_HUMAN_Tsuboyama_2023_2L2D,-1,0.31958446417934433
OTU7A_HUMAN_Tsuboyama_2023_2L2D,0,0.20730552690198883
OTU7A_HUMAN_Tsuboyama_2023_2L2D,1,0.10700281713640028
OTU7A_HUMAN_Tsuboyama_2023_2L2D,2,0.10130400936952101
OTU7A_HUMAN_Tsuboyama_2023_2L2D,3,0.11064063022120449
OTU7A_HUMAN_Tsuboyama_2023_2L2D,4,0.10294826845233714
OXDA_RHOTO_Vanella_2023_activity,-1,0.3701903259588396
OXDA_RHOTO_Vanella_2023_activity,0,0.37218981000528784
OXDA_RHOTO_Vanella_2023_activity,1,0.3728844999977468
OXDA_RHOTO_Vanella_2023_activity,2,0.3731610427947356
OXDA_RHOTO_Vanella_2023_activity,3,0.37417965534819647
OXDA_RHOTO_Vanella_2023_activity,4,0.37628459409532516
OXDA_RHOTO_Vanella_2023_expression,-1,0.3150379906185238
OXDA_RHOTO_Vanella_2023_expression,0,0.31514372965266985
OXDA_RHOTO_Vanella_2023_expression,1,0.31262587248628304
OXDA_RHOTO_Vanella_2023_expression,2,0.30972267389080643
OXDA_RHOTO_Vanella_2023_expression,3,0.3087330206133115
OXDA_RHOTO_Vanella_2023_expression,4,0.3083520564455753
P53_HUMAN_Giacomelli_2018_Null_Etoposide,-1,0.43227013029138595
P53_HUMAN_Giacomelli_2018_Null_Etoposide,0,0.4662768265523768
P53_HUMAN_Giacomelli_2018_Null_Etoposide,1,0.49058883060133346
P53_HUMAN_Giacomelli_2018_Null_Etoposide,2,0.49145000643703973
P53_HUMAN_Giacomelli_2018_Null_Etoposide,3,0.4740934845699493
P53_HUMAN_Giacomelli_2018_Null_Etoposide,4,0.45018816375551474
P53_HUMAN_Giacomelli_2018_Null_Nutlin,-1,0.404195088022348
P53_HUMAN_Giacomelli_2018_Null_Nutlin,0,0.4391983350565075
P53_HUMAN_Giacomelli_2018_Null_Nutlin,1,0.46821530537901734
P53_HUMAN_Giacomelli_2018_Null_Nutlin,2,0.47810418367362817
P53_HUMAN_Giacomelli_2018_Null_Nutlin,3,0.463873983664172
P53_HUMAN_Giacomelli_2018_Null_Nutlin,4,0.4426651785374979
P53_HUMAN_Giacomelli_2018_WT_Nutlin,-1,0.400106704335381
P53_HUMAN_Giacomelli_2018_WT_Nutlin,0,0.45536677429930156
P53_HUMAN_Giacomelli_2018_WT_Nutlin,1,0.5158563989059826
P53_HUMAN_Giacomelli_2018_WT_Nutlin,2,0.520332686073556
P53_HUMAN_Giacomelli_2018_WT_Nutlin,3,0.493483336621898
P53_HUMAN_Giacomelli_2018_WT_Nutlin,4,0.45623305914038753
P53_HUMAN_Kotler_2018,-1,0.67805250046649
P53_HUMAN_Kotler_2018,0,0.700696483227598
P53_HUMAN_Kotler_2018,1,0.6938866367561232
P53_HUMAN_Kotler_2018,2,0.6575866576008416
P53_HUMAN_Kotler_2018,3,0.6172042474398836
P53_HUMAN_Kotler_2018,4,0.6015828735869432
P84126_THETH_Chan_2017,-1,0.6045955770330554
P84126_THETH_Chan_2017,0,0.6113950063967034
P84126_THETH_Chan_2017,1,0.6221257408897591
P84126_THETH_Chan_2017,2,0.6296257922812866
P84126_THETH_Chan_2017,3,0.6358774994644049
P84126_THETH_Chan_2017,4,0.6393484351610715
PABP_YEAST_Melamed_2013,-1,0.7159051893003725
PABP_YEAST_Melamed_2013,0,0.7290232800296932
PABP_YEAST_Melamed_2013,1,0.7240370713107446
PABP_YEAST_Melamed_2013,2,0.7245687441787264
PABP_YEAST_Melamed_2013,3,0.7252154874117664
PABP_YEAST_Melamed_2013,4,0.7247576924144535
PAI1_HUMAN_Huttinger_2021,-1,0.4479690541077067
PAI1_HUMAN_Huttinger_2021,0,0.430847363365848
PAI1_HUMAN_Huttinger_2021,1,0.3991935004613899
PAI1_HUMAN_Huttinger_2021,2,0.3871858269281351
PAI1_HUMAN_Huttinger_2021,3,0.37113438929290854
PAI1_HUMAN_Huttinger_2021,4,0.3599542557260648
PA_I34A1_Wu_2015,-1,0.03853455299130999
PA_I34A1_Wu_2015,0,0.04815290763439478
PA_I34A1_Wu_2015,1,0.10534918557768741
PA_I34A1_Wu_2015,2,0.23374522631577166
PA_I34A1_Wu_2015,3,0.339491933737195
PA_I34A1_Wu_2015,4,0.37364610742048004
PHOT_CHLRE_Chen_2023,-1,0.7490672571725119
PHOT_CHLRE_Chen_2023,0,0.7153255091254573
PHOT_CHLRE_Chen_2023,1,0.692441020179582
PHOT_CHLRE_Chen_2023,2,0.6585938098910242
PHOT_CHLRE_Chen_2023,3,0.6254684880107577
PHOT_CHLRE_Chen_2023,4,0.5929307038174848
PIN1_HUMAN_Tsuboyama_2023_1I6C,-1,0.669791244995147
PIN1_HUMAN_Tsuboyama_2023_1I6C,0,0.6788856306861356
PIN1_HUMAN_Tsuboyama_2023_1I6C,1,0.6003906307384184
PIN1_HUMAN_Tsuboyama_2023_1I6C,2,0.5620090123849196
PIN1_HUMAN_Tsuboyama_2023_1I6C,3,0.532357091469162
PIN1_HUMAN_Tsuboyama_2023_1I6C,4,0.4860617356939274
PITX2_HUMAN_Tsuboyama_2023_2L7M,-1,0.6259200767569403
PITX2_HUMAN_Tsuboyama_2023_2L7M,0,0.5331210329756643
PITX2_HUMAN_Tsuboyama_2023_2L7M,1,0.46600533280390244
PITX2_HUMAN_Tsuboyama_2023_2L7M,2,0.4720221803353055
PITX2_HUMAN_Tsuboyama_2023_2L7M,3,0.4534597119004502
PITX2_HUMAN_Tsuboyama_2023_2L7M,4,0.4447969730334268
PKN1_HUMAN_Tsuboyama_2023_1URF,-1,0.29775156772454037
PKN1_HUMAN_Tsuboyama_2023_1URF,0,0.21011211891923995
PKN1_HUMAN_Tsuboyama_2023_1URF,1,0.18925314451485384
PKN1_HUMAN_Tsuboyama_2023_1URF,2,0.193170885083001
PKN1_HUMAN_Tsuboyama_2023_1URF,3,0.18027751128641262
PKN1_HUMAN_Tsuboyama_2023_1URF,4,0.18930814321737113
POLG_CXB3N_Mattenberger_2021,-1,0.3938276379909813
POLG_CXB3N_Mattenberger_2021,0,0.42316405846711325
POLG_CXB3N_Mattenberger_2021,1,0.435460680710161
POLG_CXB3N_Mattenberger_2021,2,0.4416998617185333
POLG_CXB3N_Mattenberger_2021,3,0.4487516059061938
POLG_CXB3N_Mattenberger_2021,4,0.4512210943027229
POLG_DEN26_Suphatrakul_2023,-1,0.15326385334760345
POLG_DEN26_Suphatrakul_2023,0,0.4026679162395266
POLG_DEN26_Suphatrakul_2023,1,0.4013421667219166
POLG_DEN26_Suphatrakul_2023,2,0.30948851742965766
POLG_DEN26_Suphatrakul_2023,3,0.2420050193328183
POLG_DEN26_Suphatrakul_2023,4,0.22052446261315622
POLG_HCVJF_Qi_2014,-1,0.1309163617921925
POLG_HCVJF_Qi_2014,0,0.14939550063342774
POLG_HCVJF_Qi_2014,1,0.17387992551707354
POLG_HCVJF_Qi_2014,2,0.1971770200791799
POLG_HCVJF_Qi_2014,3,0.23268770052997473
POLG_HCVJF_Qi_2014,4,0.2695654203149639
POLG_PESV_Tsuboyama_2023_2MXD,-1,0.16132153186408946
POLG_PESV_Tsuboyama_2023_2MXD,0,0.20642738394197155
POLG_PESV_Tsuboyama_2023_2MXD,1,0.30300639020013187
POLG_PESV_Tsuboyama_2023_2MXD,2,0.43751108775612935
POLG_PESV_Tsuboyama_2023_2MXD,3,0.5705774599607144
POLG_PESV_Tsuboyama_2023_2MXD,4,0.6198250806682822
PPARG_HUMAN_Majithia_2016,-1,0.5936486250483639
PPARG_HUMAN_Majithia_2016,0,0.7100603820308454
PPARG_HUMAN_Majithia_2016,1,0.7179539002846455
PPARG_HUMAN_Majithia_2016,2,0.673058267368985
PPARG_HUMAN_Majithia_2016,3,0.59487782916887
PPARG_HUMAN_Majithia_2016,4,0.5277636355051185
PPM1D_HUMAN_Miller_2022,-1,0.6017872823395235
PPM1D_HUMAN_Miller_2022,0,0.5895520031249485
PPM1D_HUMAN_Miller_2022,1,0.5664959781246025
PPM1D_HUMAN_Miller_2022,2,0.5420593674985146
PPM1D_HUMAN_Miller_2022,3,0.5100478616290508
PPM1D_HUMAN_Miller_2022,4,0.48145085304592933
PR40A_HUMAN_Tsuboyama_2023_1UZC,-1,0.8047499547857863
PR40A_HUMAN_Tsuboyama_2023_1UZC,0,0.7511840708832908
PR40A_HUMAN_Tsuboyama_2023_1UZC,1,0.6863550533819436
PR40A_HUMAN_Tsuboyama_2023_1UZC,2,0.6696458018899619
PR40A_HUMAN_Tsuboyama_2023_1UZC,3,0.6683633839283389
PR40A_HUMAN_Tsuboyama_2023_1UZC,4,0.6698171802134658
PRKN_HUMAN_Clausen_2023,-1,0.501206662294156
PRKN_HUMAN_Clausen_2023,0,0.5471486857729018
PRKN_HUMAN_Clausen_2023,1,0.5796761351237477
PRKN_HUMAN_Clausen_2023,2,0.5785293054941397
PRKN_HUMAN_Clausen_2023,3,0.5605004322905842
PRKN_HUMAN_Clausen_2023,4,0.5427626129950093
PSAE_SYNP2_Tsuboyama_2023_1PSE,-1,0.7075214917552515
PSAE_SYNP2_Tsuboyama_2023_1PSE,0,0.6489173659076358
PSAE_SYNP2_Tsuboyama_2023_1PSE,1,0.5618557910545784
PSAE_SYNP2_Tsuboyama_2023_1PSE,2,0.5589604138863177
PSAE_SYNP2_Tsuboyama_2023_1PSE,3,0.5572055523814968
PSAE_SYNP2_Tsuboyama_2023_1PSE,4,0.5564888624134149
PTEN_HUMAN_Matreyek_2021,-1,0.46502227076016917
PTEN_HUMAN_Matreyek_2021,0,0.4321361702042851
PTEN_HUMAN_Matreyek_2021,1,0.389661215528845
PTEN_HUMAN_Matreyek_2021,2,0.362003491052787
PTEN_HUMAN_Matreyek_2021,3,0.33287966315996276
PTEN_HUMAN_Matreyek_2021,4,0.3183013415287227
PTEN_HUMAN_Mighell_2018,-1,0.5185719583629597
PTEN_HUMAN_Mighell_2018,0,0.4664186660718101
PTEN_HUMAN_Mighell_2018,1,0.40932580675378977
PTEN_HUMAN_Mighell_2018,2,0.37540991905925714
PTEN_HUMAN_Mighell_2018,3,0.34894093403728177
PTEN_HUMAN_Mighell_2018,4,0.3312756793206801
Q2N0S5_9HIV1_Haddox_2018,-1,0.04420863992921953
Q2N0S5_9HIV1_Haddox_2018,0,0.2375646844548782
Q2N0S5_9HIV1_Haddox_2018,1,0.3558434659331157
